date,city,kitchen_id,item_name,category,price,orders,weekday,promo_flag,temperature,kitchen_capacity,delivery_distance_km,holiday_flag
2024-01-19,Pune,KFPU1,Veg Wrap,Snacks,159,90,Friday,0,35,466,6.3,0
2024-03-20,Bangalore,KFBA4,Veg Wrap,Snacks,354,64,Wednesday,0,23,430,3.04,0
2024-01-30,Bangalore,KFBA4,Margherita Pizza,Main Course,364,119,Tuesday,0,33,577,6.79,0
2024-12-18,Chennai,KFCH3,Chicken Biryani,Main Course,434,108,Wednesday,0,33,428,3.23,0
2024-07-24,Pune,KFPU3,Veg Wrap,Snacks,377,21,Wednesday,0,37,503,5.5,0
2024-10-07,Mumbai,KFMU4,Cold Coffee,Beverages,278,109,Monday,0,33,345,0.94,0
2024-04-28,Hyderabad,KFHY2,Chicken Wrap,Snacks,409,56,Sunday,0,39,556,7.37,1
2024-02-09,Chennai,KFCH4,Cold Coffee,Beverages,488,119,Friday,0,24,210,1.12,0
2024-06-13,Hyderabad,KFHY1,Cold Coffee,Beverages,396,130,Thursday,1,39,412,6.83,0
2024-02-20,Chennai,KFCH3,Cold Coffee,Beverages,282,7,Tuesday,0,21,202,4.93,0
2024-10-23,Bangalore,KFBA3,Chicken Wrap,Snacks,235,33,Wednesday,0,26,259,5.78,0
2024-07-07,Hyderabad,KFHY3,Veg Wrap,Snacks,341,94,Sunday,0,37,378,1.11,1
2024-10-28,Pune,KFPU2,Chicken Biryani,Main Course,135,52,Monday,0,32,510,4.69,0
2024-08-03,Hyderabad,KFHY2,Pepperoni Pizza,Main Course,413,20,Saturday,0,25,381,7.79,1
2024-07-10,Pune,KFPU4,Chicken Biryani,Main Course,268,56,Wednesday,0,30,375,7.4,0
2024-10-16,Hyderabad,KFHY2,Paneer Biryani,Main Course,166,115,Wednesday,0,32,337,4.91,0
2024-07-23,Mumbai,KFMU4,Cold Coffee,Beverages,273,74,Tuesday,0,38,461,6.06,0
2024-12-30,Chennai,KFCH3,Cold Coffee,Beverages,138,26,Monday,0,24,456,5.33,0
2024-06-13,Delhi,KFDE3,Margherita Pizza,Main Course,499,44,Thursday,0,20,338,7.61,0
2024-06-16,Bangalore,KFBA1,Margherita Pizza,Main Course,216,91,Sunday,0,23,236,1.39,1
2024-07-27,Hyderabad,KFHY3,Veg Wrap,Snacks,342,70,Saturday,0,32,381,7.24,1
2024-09-02,Chennai,KFCH4,Cold Coffee,Beverages,456,60,Monday,0,24,306,4.34,0
2024-05-10,Bangalore,KFBA2,Veg Wrap,Snacks,393,79,Friday,0,31,524,3.71,0
2024-08-30,Kolkata,KFKO4,Chicken Wrap,Snacks,452,114,Friday,0,20,572,5.37,0
2024-04-05,Chennai,KFCH3,Veg Wrap,Snacks,491,86,Friday,0,29,368,3.08,0
2024-09-13,Delhi,KFDE3,Pepperoni Pizza,Main Course,303,59,Friday,1,34,444,1.72,0
2024-09-10,Delhi,KFDE4,Margherita Pizza,Main Course,259,86,Tuesday,0,37,440,0.92,0
2024-10-28,Bangalore,KFBA1,Margherita Pizza,Main Course,372,97,Monday,0,37,579,1.54,0
2024-03-09,Pune,KFPU1,Chicken Biryani,Main Course,214,28,Saturday,0,26,240,5.67,1
2024-12-19,Mumbai,KFMU1,Chicken Biryani,Main Course,493,17,Thursday,0,36,431,6.05,0
2024-05-31,Kolkata,KFKO1,Cold Coffee,Beverages,225,69,Friday,0,38,473,5.8,0
2024-07-22,Mumbai,KFMU4,Margherita Pizza,Main Course,242,57,Monday,0,33,244,0.56,0
2024-11-02,Kolkata,KFKO3,Brownie,Dessert,308,101,Saturday,0,23,485,2.37,1
2024-03-20,Kolkata,KFKO2,Brownie,Dessert,364,25,Wednesday,0,27,495,7.92,0
2024-07-25,Mumbai,KFMU2,Veg Wrap,Snacks,461,90,Thursday,1,30,283,2.14,0
2024-12-17,Delhi,KFDE4,Chicken Biryani,Main Course,205,109,Tuesday,0,18,325,1.59,0
2024-02-26,Bangalore,KFBA4,Chicken Wrap,Snacks,125,89,Monday,0,21,449,4.75,0
2024-01-16,Pune,KFPU1,Paneer Biryani,Main Course,264,60,Tuesday,1,20,231,1.45,0
2024-06-25,Chennai,KFCH3,Margherita Pizza,Main Course,290,115,Tuesday,1,35,574,6.8,0
2024-08-23,Mumbai,KFMU3,Brownie,Dessert,228,52,Friday,0,39,485,5.06,0
2024-11-25,Bangalore,KFBA1,Brownie,Dessert,234,29,Monday,1,19,547,6.52,0
2024-10-17,Hyderabad,KFHY2,Margherita Pizza,Main Course,369,117,Thursday,1,20,287,0.61,0
2024-08-12,Kolkata,KFKO4,Chicken Wrap,Snacks,125,17,Monday,0,25,455,3.06,0
2024-02-27,Mumbai,KFMU2,Paneer Biryani,Main Course,452,5,Tuesday,0,19,318,5.91,0
2024-09-30,Chennai,KFCH1,Brownie,Dessert,450,8,Monday,0,26,326,2.29,0
2024-10-25,Mumbai,KFMU4,Cold Coffee,Beverages,470,39,Friday,0,19,397,2.03,0
2024-02-28,Delhi,KFDE4,Brownie,Dessert,280,75,Wednesday,0,21,343,1.37,0
2024-07-22,Chennai,KFCH3,Veg Wrap,Snacks,150,119,Monday,0,26,586,2.66,0
2024-12-25,Mumbai,KFMU4,Brownie,Dessert,349,113,Wednesday,0,31,302,2.28,0
2024-04-22,Hyderabad,KFHY4,Chicken Wrap,Snacks,301,99,Monday,0,31,211,6.96,0
2024-11-28,Bangalore,KFBA3,Pepperoni Pizza,Main Course,415,69,Thursday,0,33,597,0.56,0
2024-08-02,Pune,KFPU4,Paneer Biryani,Main Course,176,26,Friday,0,22,300,2.5,0
2024-12-02,Kolkata,KFKO3,Chicken Biryani,Main Course,382,22,Monday,0,30,225,4.9,0
2024-02-26,Kolkata,KFKO3,Brownie,Dessert,327,30,Monday,0,18,227,6.82,0
2024-04-09,Mumbai,KFMU1,Chicken Biryani,Main Course,299,38,Tuesday,1,30,556,5.51,0
2024-02-07,Bangalore,KFBA2,Brownie,Dessert,350,80,Wednesday,0,25,560,1.27,0
2024-01-18,Kolkata,KFKO2,Chicken Biryani,Main Course,262,92,Thursday,0,21,486,1.48,0
2024-08-29,Bangalore,KFBA2,Margherita Pizza,Main Course,417,100,Thursday,0,31,265,2.45,0
2024-01-10,Chennai,KFCH2,Cold Coffee,Beverages,364,42,Wednesday,1,31,258,4.02,0
2024-04-17,Pune,KFPU1,Veg Wrap,Snacks,357,96,Wednesday,0,19,304,7.31,0
2024-01-29,Mumbai,KFMU1,Brownie,Dessert,310,80,Monday,0,26,290,1.09,0
2024-12-09,Chennai,KFCH3,Pepperoni Pizza,Main Course,166,65,Monday,0,29,386,7.22,0
2024-06-01,Delhi,KFDE4,Veg Wrap,Snacks,470,65,Saturday,0,24,439,3.18,1
2024-09-08,Hyderabad,KFHY1,Veg Wrap,Snacks,241,43,Sunday,0,34,392,7.35,1
2024-04-20,Hyderabad,KFHY1,Veg Wrap,Snacks,253,23,Saturday,0,29,516,6.34,1
2024-01-06,Hyderabad,KFHY4,Margherita Pizza,Main Course,388,78,Saturday,0,39,423,4.22,1
2024-02-08,Mumbai,KFMU2,Veg Wrap,Snacks,301,10,Thursday,0,18,481,2.69,0
2024-03-18,Hyderabad,KFHY2,Margherita Pizza,Main Course,202,7,Monday,0,35,453,2.96,0
2024-10-09,Pune,KFPU3,Pepperoni Pizza,Main Course,303,96,Wednesday,0,31,461,3.89,0
2024-02-17,Bangalore,KFBA1,Cold Coffee,Beverages,268,32,Saturday,0,20,555,4.47,1
2024-01-03,Pune,KFPU2,Margherita Pizza,Main Course,436,106,Wednesday,0,31,289,1.18,0
2024-01-19,Pune,KFPU1,Cold Coffee,Beverages,424,64,Friday,0,36,381,5.21,0
2024-01-13,Mumbai,KFMU2,Cold Coffee,Beverages,363,90,Saturday,0,20,266,7.2,1
2024-04-29,Delhi,KFDE2,Cold Coffee,Beverages,170,85,Monday,0,36,506,3.53,0
2024-12-11,Kolkata,KFKO1,Veg Wrap,Snacks,355,34,Wednesday,0,37,449,7.52,0
2024-07-21,Mumbai,KFMU4,Pepperoni Pizza,Main Course,481,106,Sunday,0,39,328,5.54,1
2024-10-21,Mumbai,KFMU1,Paneer Biryani,Main Course,213,44,Monday,1,35,465,0.87,0
2024-09-21,Chennai,KFCH4,Cold Coffee,Beverages,259,106,Saturday,0,21,234,3.17,1
2024-12-01,Kolkata,KFKO2,Chicken Wrap,Snacks,216,78,Sunday,0,28,435,4.18,1
2024-03-13,Kolkata,KFKO1,Chicken Biryani,Main Course,155,21,Wednesday,0,24,513,4.19,0
2024-07-06,Hyderabad,KFHY4,Cold Coffee,Beverages,273,112,Saturday,1,23,273,3.66,1
2024-08-02,Bangalore,KFBA2,Margherita Pizza,Main Course,135,85,Friday,0,19,357,5.68,0
2024-02-29,Bangalore,KFBA1,Pepperoni Pizza,Main Course,378,114,Thursday,0,30,444,0.59,0
2024-08-02,Delhi,KFDE2,Cold Coffee,Beverages,408,56,Friday,0,29,209,1.13,0
2024-07-23,Chennai,KFCH2,Chicken Biryani,Main Course,180,32,Tuesday,0,30,392,7.79,0
2024-03-20,Chennai,KFCH4,Chicken Biryani,Main Course,168,83,Wednesday,0,26,354,5.98,0
2024-09-12,Bangalore,KFBA3,Cold Coffee,Beverages,266,90,Thursday,0,24,528,2.85,0
2024-02-26,Pune,KFPU1,Veg Wrap,Snacks,245,48,Monday,0,19,572,4.51,0
2024-09-05,Pune,KFPU3,Paneer Biryani,Main Course,260,105,Thursday,0,27,339,6.6,0
2024-11-26,Hyderabad,KFHY2,Paneer Biryani,Main Course,167,58,Tuesday,1,32,402,4.82,0
2024-08-01,Pune,KFPU4,Chicken Wrap,Snacks,302,31,Thursday,0,21,576,3.15,0
2024-08-15,Mumbai,KFMU3,Brownie,Dessert,413,39,Thursday,0,36,312,1.76,0
2024-04-12,Hyderabad,KFHY1,Pepperoni Pizza,Main Course,408,55,Friday,0,27,403,1.03,0
2024-05-14,Kolkata,KFKO2,Margherita Pizza,Main Course,444,111,Tuesday,0,28,233,4.43,0
2024-09-05,Pune,KFPU4,Cold Coffee,Beverages,222,50,Thursday,0,38,301,4.26,0
2024-02-27,Kolkata,KFKO1,Margherita Pizza,Main Course,390,40,Tuesday,0,38,515,3.1,0
2024-09-19,Delhi,KFDE2,Chicken Biryani,Main Course,474,53,Thursday,0,27,360,5.51,0
2024-07-17,Mumbai,KFMU1,Margherita Pizza,Main Course,217,52,Wednesday,0,35,449,2.76,0
2024-05-12,Kolkata,KFKO1,Veg Wrap,Snacks,275,103,Sunday,1,26,529,5.13,1
2024-07-30,Pune,KFPU2,Brownie,Dessert,356,28,Tuesday,0,26,573,4.5,0
2024-01-02,Delhi,KFDE1,Pepperoni Pizza,Main Course,139,82,Tuesday,0,20,450,3.84,0
2024-03-10,Bangalore,KFBA4,Pepperoni Pizza,Main Course,240,20,Sunday,0,20,570,5.52,1
2024-06-24,Pune,KFPU3,Margherita Pizza,Main Course,205,93,Monday,0,32,510,0.54,0
2024-01-16,Delhi,KFDE4,Cold Coffee,Beverages,208,101,Tuesday,0,36,562,5.08,0
2024-09-15,Kolkata,KFKO4,Margherita Pizza,Main Course,469,80,Sunday,0,18,320,0.85,1
2024-09-05,Bangalore,KFBA3,Pepperoni Pizza,Main Course,229,105,Thursday,0,36,530,1.21,0
2024-07-16,Pune,KFPU4,Veg Wrap,Snacks,258,25,Tuesday,0,18,515,5.64,0
2024-03-21,Bangalore,KFBA4,Brownie,Dessert,297,104,Thursday,0,24,437,5.7,0
2024-02-03,Mumbai,KFMU4,Pepperoni Pizza,Main Course,406,117,Saturday,0,21,350,6.3,1
2024-05-12,Kolkata,KFKO2,Chicken Wrap,Snacks,340,24,Sunday,0,28,279,1.15,1
2024-10-13,Pune,KFPU3,Chicken Wrap,Snacks,370,68,Sunday,0,24,447,6.89,1
2024-09-21,Hyderabad,KFHY2,Paneer Biryani,Main Course,371,96,Saturday,0,19,287,5.81,1
2024-08-20,Kolkata,KFKO3,Chicken Biryani,Main Course,436,33,Tuesday,0,29,385,5.49,0
2024-06-10,Mumbai,KFMU2,Cold Coffee,Beverages,272,46,Monday,0,31,365,4.9,0
2024-12-17,Hyderabad,KFHY2,Cold Coffee,Beverages,212,18,Tuesday,0,34,215,7.78,0
2024-08-19,Mumbai,KFMU4,Pepperoni Pizza,Main Course,294,67,Monday,0,34,338,4.93,0
2024-02-08,Kolkata,KFKO1,Veg Wrap,Snacks,469,45,Thursday,0,25,497,1.34,0
2024-01-19,Pune,KFPU3,Cold Coffee,Beverages,190,27,Friday,0,38,347,0.88,0
2024-06-20,Kolkata,KFKO1,Margherita Pizza,Main Course,202,101,Thursday,0,38,296,2.2,0
2024-03-17,Chennai,KFCH2,Chicken Wrap,Snacks,205,92,Sunday,1,23,452,3.07,1
2024-11-19,Chennai,KFCH4,Chicken Wrap,Snacks,388,79,Tuesday,0,22,376,1.48,0
2024-08-01,Kolkata,KFKO4,Chicken Biryani,Main Course,387,112,Thursday,0,27,238,6.97,0
2024-01-26,Kolkata,KFKO1,Chicken Biryani,Main Course,321,14,Friday,0,23,443,2.53,0
2024-05-10,Chennai,KFCH2,Brownie,Dessert,375,117,Friday,0,32,292,7.72,0
2024-04-03,Bangalore,KFBA3,Cold Coffee,Beverages,478,24,Wednesday,0,21,244,2.73,0
2024-03-13,Hyderabad,KFHY1,Margherita Pizza,Main Course,188,23,Wednesday,0,24,285,3.89,0
2024-03-25,Chennai,KFCH4,Chicken Wrap,Snacks,131,40,Monday,0,21,337,6.76,0
2024-07-07,Chennai,KFCH3,Chicken Wrap,Snacks,293,23,Sunday,0,34,575,5.78,1
2024-11-20,Bangalore,KFBA3,Chicken Wrap,Snacks,306,82,Wednesday,0,19,239,2.01,0
2024-08-29,Mumbai,KFMU2,Veg Wrap,Snacks,177,7,Thursday,0,37,548,5.68,0
2024-05-15,Kolkata,KFKO3,Pepperoni Pizza,Main Course,188,15,Wednesday,0,23,535,4.77,0
2024-03-22,Bangalore,KFBA2,Chicken Wrap,Snacks,499,50,Friday,0,21,244,6.54,0
2024-09-05,Chennai,KFCH1,Brownie,Dessert,150,43,Thursday,0,37,296,6.31,0
2024-08-13,Delhi,KFDE1,Pepperoni Pizza,Main Course,207,110,Tuesday,0,36,550,0.52,0
2024-06-16,Pune,KFPU3,Brownie,Dessert,321,102,Sunday,0,36,443,2.95,1
2024-12-02,Bangalore,KFBA2,Veg Wrap,Snacks,285,33,Monday,0,25,567,3.11,0
2024-12-30,Mumbai,KFMU3,Brownie,Dessert,327,47,Monday,0,30,261,4.51,0
2024-12-30,Mumbai,KFMU2,Paneer Biryani,Main Course,312,121,Monday,1,23,267,5.77,0
2024-03-16,Bangalore,KFBA2,Chicken Wrap,Snacks,138,101,Saturday,1,28,289,7.71,1
2024-04-10,Hyderabad,KFHY1,Chicken Biryani,Main Course,469,118,Wednesday,0,33,363,0.8,0
2024-08-03,Kolkata,KFKO1,Margherita Pizza,Main Course,348,41,Saturday,1,31,541,6.3,1
2024-06-02,Pune,KFPU1,Pepperoni Pizza,Main Course,135,69,Sunday,0,37,514,5.13,1
2024-03-18,Hyderabad,KFHY1,Cold Coffee,Beverages,415,8,Monday,0,38,216,1.75,0
2024-01-26,Bangalore,KFBA2,Chicken Biryani,Main Course,487,17,Friday,0,36,238,6.06,0
2024-06-14,Chennai,KFCH3,Paneer Biryani,Main Course,230,57,Friday,0,25,247,7.23,0
2024-09-06,Kolkata,KFKO3,Brownie,Dessert,219,40,Friday,1,33,277,0.83,0
2024-10-03,Bangalore,KFBA3,Chicken Biryani,Main Course,195,22,Thursday,0,33,237,1.49,0
2024-07-05,Hyderabad,KFHY4,Cold Coffee,Beverages,342,101,Friday,0,28,538,0.54,0
2024-06-16,Delhi,KFDE1,Margherita Pizza,Main Course,422,7,Sunday,0,23,565,7.18,1
2024-07-25,Chennai,KFCH4,Chicken Wrap,Snacks,326,25,Thursday,0,37,404,0.7,0
2024-06-21,Bangalore,KFBA4,Margherita Pizza,Main Course,252,118,Friday,0,34,247,4.2,0
2024-05-08,Bangalore,KFBA4,Veg Wrap,Snacks,403,51,Wednesday,0,21,414,5.44,0
2024-04-23,Mumbai,KFMU4,Veg Wrap,Snacks,200,69,Tuesday,0,39,373,0.99,0
2024-12-11,Pune,KFPU1,Paneer Biryani,Main Course,291,12,Wednesday,0,18,528,4.62,0
2024-09-21,Pune,KFPU2,Chicken Biryani,Main Course,212,30,Saturday,0,24,480,2.14,1
2024-03-16,Hyderabad,KFHY4,Pepperoni Pizza,Main Course,381,28,Saturday,0,35,462,3.64,1
2024-08-17,Pune,KFPU4,Pepperoni Pizza,Main Course,454,69,Saturday,1,30,436,5.74,1
2024-09-18,Hyderabad,KFHY1,Margherita Pizza,Main Course,322,104,Wednesday,0,27,466,6.34,0
2024-02-09,Bangalore,KFBA4,Veg Wrap,Snacks,175,65,Friday,0,37,426,2.48,0
2024-07-05,Delhi,KFDE3,Brownie,Dessert,122,78,Friday,0,21,594,5.96,0
2024-08-30,Kolkata,KFKO3,Veg Wrap,Snacks,470,34,Friday,0,20,341,4.68,0
2024-02-28,Hyderabad,KFHY4,Paneer Biryani,Main Course,301,135,Wednesday,1,24,361,6.9,0
2024-10-25,Mumbai,KFMU1,Margherita Pizza,Main Course,170,34,Friday,0,25,262,1.17,0
2024-07-02,Hyderabad,KFHY4,Paneer Biryani,Main Course,479,21,Tuesday,0,19,525,6.27,0
2024-08-30,Delhi,KFDE2,Veg Wrap,Snacks,144,14,Friday,0,26,513,3.01,0
2024-04-06,Kolkata,KFKO4,Chicken Biryani,Main Course,386,101,Saturday,1,19,415,6.79,1
2024-12-13,Pune,KFPU2,Brownie,Dessert,259,108,Friday,0,35,343,1.73,0
2024-05-25,Mumbai,KFMU3,Veg Wrap,Snacks,128,90,Saturday,0,23,453,1.9,1
2024-05-12,Pune,KFPU2,Veg Wrap,Snacks,310,32,Sunday,0,38,325,5.66,1
2024-04-29,Chennai,KFCH4,Margherita Pizza,Main Course,143,20,Monday,0,36,455,3.43,0
2024-03-05,Kolkata,KFKO3,Paneer Biryani,Main Course,377,40,Tuesday,0,23,486,4.17,0
2024-12-15,Mumbai,KFMU2,Cold Coffee,Beverages,483,80,Sunday,0,38,421,2.02,1
2024-06-09,Kolkata,KFKO2,Chicken Biryani,Main Course,293,73,Sunday,0,30,417,2.88,1
2024-07-08,Chennai,KFCH1,Veg Wrap,Snacks,157,68,Monday,0,23,574,2.22,0
2024-07-30,Hyderabad,KFHY4,Paneer Biryani,Main Course,298,101,Tuesday,0,34,343,6.09,0
2024-11-25,Mumbai,KFMU3,Paneer Biryani,Main Course,399,29,Monday,0,24,270,6.13,0
2024-02-16,Kolkata,KFKO1,Veg Wrap,Snacks,168,24,Friday,0,27,367,1.18,0
2024-10-12,Bangalore,KFBA1,Chicken Wrap,Snacks,442,70,Saturday,0,26,571,3.9,1
2024-07-15,Delhi,KFDE2,Cold Coffee,Beverages,204,43,Monday,0,34,446,2.8,0
2024-02-26,Kolkata,KFKO1,Veg Wrap,Snacks,265,90,Monday,0,31,548,7.55,0
2024-04-07,Hyderabad,KFHY4,Brownie,Dessert,360,56,Sunday,0,22,469,5.24,1
2024-10-28,Pune,KFPU4,Margherita Pizza,Main Course,477,112,Monday,1,24,535,6.43,0
2024-01-24,Pune,KFPU2,Cold Coffee,Beverages,202,14,Wednesday,0,33,358,5.47,0
2024-12-10,Bangalore,KFBA1,Margherita Pizza,Main Course,306,38,Tuesday,1,32,411,1.77,0
2024-12-22,Hyderabad,KFHY1,Veg Wrap,Snacks,256,19,Sunday,0,37,444,2.96,1
2024-05-31,Mumbai,KFMU1,Pepperoni Pizza,Main Course,458,49,Friday,0,35,471,7.73,0
2024-10-23,Hyderabad,KFHY1,Chicken Biryani,Main Course,129,85,Wednesday,0,33,436,7.7,0
2024-01-01,Kolkata,KFKO2,Brownie,Dessert,178,101,Monday,0,26,361,0.56,0
2024-12-16,Delhi,KFDE1,Cold Coffee,Beverages,372,112,Monday,0,29,410,1.17,0
2024-03-23,Kolkata,KFKO1,Paneer Biryani,Main Course,233,59,Saturday,0,38,570,2.84,1
2024-08-26,Chennai,KFCH3,Margherita Pizza,Main Course,216,76,Monday,0,34,292,5.97,0
2024-11-11,Pune,KFPU1,Paneer Biryani,Main Course,155,45,Monday,0,27,203,2.25,0
2024-07-16,Delhi,KFDE1,Pepperoni Pizza,Main Course,223,23,Tuesday,0,21,527,1.53,0
2024-09-15,Delhi,KFDE2,Margherita Pizza,Main Course,136,43,Sunday,0,39,248,5.37,1
2024-08-26,Delhi,KFDE3,Brownie,Dessert,323,51,Monday,0,19,536,4.99,0
2024-10-02,Hyderabad,KFHY2,Chicken Wrap,Snacks,346,114,Wednesday,0,31,213,4.0,0
2024-10-18,Delhi,KFDE3,Chicken Wrap,Snacks,399,102,Friday,0,18,212,7.47,0
2024-05-18,Mumbai,KFMU4,Chicken Biryani,Main Course,285,8,Saturday,0,20,275,7.88,1
2024-02-12,Kolkata,KFKO3,Chicken Wrap,Snacks,403,30,Monday,0,18,437,1.69,0
2024-08-14,Kolkata,KFKO3,Cold Coffee,Beverages,390,5,Wednesday,0,25,257,5.28,0
2024-05-04,Delhi,KFDE4,Cold Coffee,Beverages,170,58,Saturday,0,25,225,5.05,1
2024-06-08,Delhi,KFDE1,Veg Wrap,Snacks,304,59,Saturday,1,19,529,7.94,1
2024-06-16,Mumbai,KFMU3,Paneer Biryani,Main Course,293,100,Sunday,0,37,524,2.17,1
2024-01-23,Chennai,KFCH3,Margherita Pizza,Main Course,132,46,Tuesday,1,25,482,2.17,0
2024-07-14,Kolkata,KFKO3,Brownie,Dessert,483,67,Sunday,0,33,346,4.57,1
2024-11-04,Kolkata,KFKO2,Pepperoni Pizza,Main Course,192,89,Monday,0,23,279,4.34,0
2024-07-13,Kolkata,KFKO2,Veg Wrap,Snacks,274,58,Saturday,0,22,340,2.25,1
2024-09-26,Kolkata,KFKO1,Cold Coffee,Beverages,225,141,Thursday,1,19,286,6.79,0
2024-06-28,Bangalore,KFBA2,Chicken Biryani,Main Course,255,66,Friday,0,21,376,7.26,0
2024-03-15,Kolkata,KFKO2,Cold Coffee,Beverages,281,25,Friday,0,21,403,1.87,0
2024-10-13,Bangalore,KFBA3,Chicken Wrap,Snacks,486,24,Sunday,1,36,478,0.67,1
2024-07-09,Hyderabad,KFHY4,Chicken Biryani,Main Course,206,35,Tuesday,1,18,575,1.28,0
2024-03-24,Pune,KFPU3,Cold Coffee,Beverages,166,68,Sunday,1,29,533,1.55,1
2024-05-18,Pune,KFPU1,Cold Coffee,Beverages,161,16,Saturday,0,32,300,3.59,1
2024-09-01,Chennai,KFCH3,Brownie,Dessert,312,15,Sunday,0,21,276,5.72,1
2024-06-26,Hyderabad,KFHY2,Pepperoni Pizza,Main Course,367,99,Wednesday,0,18,233,2.88,0
2024-04-14,Chennai,KFCH1,Paneer Biryani,Main Course,120,110,Sunday,0,29,398,2.98,1
2024-05-16,Delhi,KFDE1,Chicken Wrap,Snacks,461,91,Thursday,0,38,200,6.56,0
2024-01-31,Delhi,KFDE1,Paneer Biryani,Main Course,283,43,Wednesday,0,22,440,2.99,0
2024-04-23,Pune,KFPU2,Chicken Wrap,Snacks,275,102,Tuesday,0,38,474,0.87,0
2024-04-17,Mumbai,KFMU4,Cold Coffee,Beverages,463,47,Wednesday,0,27,246,0.86,0
2024-05-21,Bangalore,KFBA2,Chicken Wrap,Snacks,258,63,Tuesday,0,32,511,7.15,0
2024-09-18,Delhi,KFDE4,Chicken Wrap,Snacks,235,76,Wednesday,1,28,252,6.97,0
2024-09-26,Hyderabad,KFHY4,Chicken Biryani,Main Course,311,12,Thursday,0,21,598,4.09,0
2024-01-15,Hyderabad,KFHY1,Margherita Pizza,Main Course,162,57,Monday,0,26,220,2.59,0
2024-08-01,Mumbai,KFMU1,Cold Coffee,Beverages,316,6,Thursday,0,31,567,4.43,0
2024-01-21,Mumbai,KFMU2,Veg Wrap,Snacks,243,20,Sunday,0,22,447,5.44,1
2024-03-26,Mumbai,KFMU3,Chicken Biryani,Main Course,356,131,Tuesday,1,24,522,2.97,0
2024-11-08,Delhi,KFDE4,Brownie,Dessert,214,30,Friday,0,34,236,6.77,0
2024-10-13,Mumbai,KFMU4,Chicken Biryani,Main Course,214,64,Sunday,0,21,230,1.2,1
2024-07-14,Chennai,KFCH1,Veg Wrap,Snacks,463,76,Sunday,0,34,567,7.82,1
2024-10-26,Hyderabad,KFHY1,Chicken Biryani,Main Course,125,57,Saturday,0,31,262,1.21,1
2024-09-29,Pune,KFPU4,Veg Wrap,Snacks,428,11,Sunday,0,19,541,0.65,1
2024-04-04,Mumbai,KFMU1,Margherita Pizza,Main Course,370,49,Thursday,0,32,270,6.02,0
2024-11-19,Chennai,KFCH4,Pepperoni Pizza,Main Course,433,26,Tuesday,0,31,206,2.48,0
2024-08-07,Kolkata,KFKO2,Margherita Pizza,Main Course,191,101,Wednesday,0,18,501,1.52,0
2024-03-06,Kolkata,KFKO3,Chicken Biryani,Main Course,295,101,Wednesday,0,37,576,4.02,0
2024-06-04,Mumbai,KFMU4,Chicken Wrap,Snacks,364,80,Tuesday,0,31,392,6.19,0
2024-04-15,Kolkata,KFKO4,Chicken Biryani,Main Course,148,62,Monday,0,23,430,0.52,0
2024-05-19,Kolkata,KFKO1,Paneer Biryani,Main Course,172,112,Sunday,0,31,269,3.53,1
2024-09-22,Mumbai,KFMU3,Chicken Wrap,Snacks,408,83,Sunday,0,18,381,5.43,1
2024-02-20,Mumbai,KFMU1,Paneer Biryani,Main Course,496,50,Tuesday,0,25,564,7.8,0
2024-11-02,Pune,KFPU4,Chicken Wrap,Snacks,229,48,Saturday,0,30,486,2.88,1
2024-06-30,Pune,KFPU1,Chicken Biryani,Main Course,177,110,Sunday,0,37,439,6.59,1
2024-07-07,Mumbai,KFMU3,Chicken Wrap,Snacks,406,92,Sunday,0,36,498,5.26,1
2024-06-10,Bangalore,KFBA1,Veg Wrap,Snacks,134,53,Monday,0,24,538,5.48,0
2024-01-18,Delhi,KFDE4,Veg Wrap,Snacks,171,114,Thursday,1,20,207,5.16,0
2024-12-24,Hyderabad,KFHY1,Veg Wrap,Snacks,475,81,Tuesday,0,28,528,1.75,0
2024-04-27,Kolkata,KFKO2,Chicken Wrap,Snacks,294,24,Saturday,0,31,238,2.61,1
2024-03-06,Kolkata,KFKO4,Pepperoni Pizza,Main Course,490,27,Wednesday,0,34,531,0.53,0
2024-07-08,Chennai,KFCH3,Cold Coffee,Beverages,256,35,Monday,0,21,300,3.52,0
2024-09-25,Delhi,KFDE1,Brownie,Dessert,176,23,Wednesday,1,19,590,7.27,0
2024-01-26,Pune,KFPU2,Pepperoni Pizza,Main Course,262,12,Friday,0,29,364,7.06,0
2024-06-11,Pune,KFPU3,Margherita Pizza,Main Course,355,112,Tuesday,0,30,462,5.21,0
2024-06-04,Pune,KFPU2,Chicken Biryani,Main Course,309,47,Tuesday,0,31,213,7.82,0
2024-09-28,Chennai,KFCH4,Chicken Biryani,Main Course,455,98,Saturday,0,18,244,3.38,1
2024-06-20,Chennai,KFCH3,Pepperoni Pizza,Main Course,133,10,Thursday,0,24,533,4.41,0
2024-01-19,Delhi,KFDE3,Margherita Pizza,Main Course,272,78,Friday,0,19,582,5.24,0
2024-01-04,Kolkata,KFKO1,Chicken Wrap,Snacks,421,100,Thursday,0,32,343,1.12,0
2024-05-27,Hyderabad,KFHY1,Margherita Pizza,Main Course,444,78,Monday,0,29,570,3.48,0
2024-07-20,Mumbai,KFMU4,Paneer Biryani,Main Course,252,17,Saturday,0,39,207,1.5,1
2024-05-21,Chennai,KFCH3,Veg Wrap,Snacks,321,71,Tuesday,0,19,584,7.11,0
